gene	p_ebm	n_pep	abun	l2fc	mg
Limk1	0.814707162772857	3	284.3162347312222	-0.006385241375800035	FALSE
Ppef1	0.8147751888408914	1	259.6555544153333	0.019413506195157287	FALSE
Sardh	0.8151888785499568	4	278.49451297633334	-0.018994940266843192	FALSE
Tmem200b	0.8152815090539305	2	231.24707654522223	0.03298034479773138	FALSE
Map1lc3a	0.8153904356442108	1	71.15479915777777	0.02770330552350389	FALSE
Parp1	0.8163430888314495	9	657.5569378161111	0.020484624698472852	FALSE
Brk1	0.8165392391994162	4	556.2936812272222	-0.018346673512840597	FALSE
Bud13	0.8166100971316969	1	28.008639683888887	-0.023132148600167386	FALSE
Trabd	0.8166655651369403	4	418.09074616488886	0.02696805775630462	FALSE
Neb	0.8168537567095426	1	98.67358095538889	0.02241535625351789	FALSE
Atp5mc2	0.8169378621440115	1	995.1690249825	-0.012632811801957742	FALSE
Prmt7	0.817072422122529	3	179.11575784983333	-0.03972558349431304	FALSE
Mark2	0.8175420537026347	4	647.0108354171667	-0.01318202921689052	FALSE
B4galt5	0.817626056582986	1	75.67431148072222	-0.015450757040595032	FALSE
Agpat3	0.8176594961514232	4	641.4889462896666	-0.0019209593583905853	FALSE
Mapk10	0.8177125776657679	2	404.8497522771111	-0.0028804986531744846	FALSE
Cyp4x1	0.8179611720451727	5	809.8606735550555	0.00433649452766216	FALSE
Twf1	0.818118814768863	7	713.2085156161111	-0.007494310201349851	FALSE
Mrgprf	0.8185003909040549	1	22.84000986311111	0.030957945736538626	FALSE
Gnptab	0.8196325098123787	2	93.49868529672221	0.034889306654964966	FALSE
Tmem38a	0.820088293225631	2	333.32822940561107	-0.013147216304929684	FALSE
Spcs1	0.8201461118862899	2	259.1104949697778	-0.023476280826190243	FALSE
Mindy4	0.820334440685753	1	35.13774041388889	0.014944398336004177	FALSE
Aga	0.8205140463991615	1	138.12654946705555	-0.042026712279278886	FALSE
Stx7	0.8205335494430319	4	684.7339100571667	-0.024480558273459255	FALSE
Rftn1	0.8214748061901799	7	670.9043759630555	-0.020140101834210628	TRUE
Rgs17	0.8217033973711633	6	620.7737011257223	-0.029926481231973192	FALSE
Ethe1	0.8217659165680424	5	1193.9276381539999	-0.0019180268074399137	FALSE
Zdhhc9	0.8219159614740075	2	275.9861180848333	-0.02645687104187828	FALSE
Mapk4	0.8220833809259689	2	352.4371638508333	0.021432562750401476	FALSE
Otof	0.8224200591370064	1	33.12063489111111	-0.022037890511307393	FALSE
Emsy	0.822685052458602	2	218.63733110855554	0.023559566580387235	FALSE
Mterf2	0.8229604062132708	4	541.7611377262778	-0.01860245736892642	FALSE
Cers2	0.823010084578778	2	211.76667567383333	0.00451124888628983	FALSE
Wdfy2	0.8231499096278612	2	248.28214847916666	0.015762646388257563	TRUE
Ascc2	0.8231595074743543	2	103.49448686166667	-0.006633890307371789	FALSE
Paf1	0.823421297597512	3	351.525227824	-0.03036147954445867	FALSE
Slc25a36	0.8236023151348009	3	301.32033684388887	0.0013854422359934994	FALSE
Dtymk	0.8236544255348968	3	472.6622532758889	0.004930549443463915	FALSE
Parl	0.8237978776492925	5	644.6944534106667	0.0011789141694421303	FALSE
Rfc3	0.8243266027494061	1	56.02512749172222	0.017913631864857168	FALSE
Serpinc1	0.8245388118651965	3	530.6012661852778	0.013128136608729982	FALSE
Pnpla7	0.8247335231226294	2	496.80116903094444	0.01727731515414276	TRUE
Slc39a10	0.8249720755831922	5	702.8329208525555	-0.018115031480077246	FALSE
Ccdc93	0.8249807991735492	5	757.1018432980555	-0.03280325952299894	FALSE
Tstd3	0.8250151904514729	5	970.2702675857222	-0.007441385149930731	FALSE
Hadhb	0.8251266328148419	4	936.0085230155	0.018858901969732007	FALSE
Prr14	0.8254685587508422	3	150.60893661938888	0.029260229212205346	FALSE
Rnf213	0.8256908476506144	4	262.2162545943889	-0.019657579005082453	TRUE
Cdh5	0.8259640586694023	1	25.224754021888888	-0.01604597220894041	FALSE
Plekhg1	0.8262081092583927	4	239.76585123377777	-0.012433350573400918	FALSE
Crls1	0.8262140730217865	1	50.3277336455	0.017540497972721825	FALSE
Rab4b	0.826254818589664	5	1196.7299483517222	-0.01879142304958579	FALSE
Anln	0.8263217282208971	6	438.7700587927778	0.029116120170250687	FALSE
Lamp5	0.8271696728495106	3	392.6655297943889	0.012332415773270355	FALSE
Man2c1	0.827579496317359	3	284.74578118466667	-0.02221601860711866	FALSE
Atad2	0.8275964816461694	1	83.43188852616667	0.015739306235032786	FALSE
Ttc14	0.8281427790637477	3	118.6380763715	-0.03737887523187228	FALSE
Igf1r	0.8288648083882597	4	399.5770395287778	0.025495881598780547	FALSE
Tmem205	0.8288897181535315	3	521.1168689483889	-0.015114788180236134	FALSE
Prr12	0.8291928384393302	2	97.03474422394444	-0.0334003280124897	FALSE
Rnf168	0.8294726918889036	1	69.30552244105556	0.014001683984127012	FALSE
Sppl2b	0.8297172377039932	4	244.5431950348889	-0.02305981362320109	FALSE
Taf4	0.8300367276123255	1	168.69850599822223	-0.02390071802783295	FALSE
Igsf9b	0.8300477659764683	6	301.4721017087222	-0.021139808877430704	FALSE
Tmem243	0.8300954618012992	1	274.9442602174444	0.012503541422522206	FALSE
Itga2	0.8307556431066604	1	32.67646233394444	-0.020785164549200187	FALSE
Tsen2	0.8307875995826053	2	72.42415161355555	-0.01380041972043722	FALSE
Ehmt2	0.830870670356045	2	99.95228763155555	0.02156253457357273	FALSE
Idh3g	0.8309907659630356	4	645.9455124656112	0.012571031879270105	FALSE
Rae1	0.8312628057942326	6	410.2735121663333	0.03195700410860966	FALSE
Dcxr	0.8317942392750398	5	570.357813994	-0.004515508464381423	FALSE
H2-T23	0.831794368786317	1	40.668566215666665	-0.02768671724719095	TRUE
Pex12	0.8318827777758262	2	97.24167965516666	-0.02118654982170378	FALSE
Hoga1	0.832188284079343	2	100.87923231344445	0.033736414551526164	FALSE
Pfkfb3	0.8328216082699378	1	121.56799484455556	-0.012838007312529402	FALSE
Abhd3	0.8330384871850215	6	367.66511708183333	0.010731088386757001	FALSE
Man1b1	0.8337683454700107	3	195.4188008553889	0.027051022045724318	FALSE
Zfp512b	0.8337985744984892	2	79.89637165983333	0.00474812704767409	FALSE
Ptbp3	0.8343681176738246	3	202.01388464155553	-0.028491467666051925	TRUE
Nxpe3	0.834482075247261	1	77.67800908427778	0.015570269254697731	FALSE
Atp13a1	0.8357225491008631	4	617.3474385737222	-0.015196558719058994	FALSE
Mal2	0.8358359785886831	1	222.16591425633334	-0.010855669664539673	FALSE
Nlgn4l	0.8361103403397683	4	932.8943278887778	-0.014742445410642825	FALSE
Nes	0.8361422606375809	1	45.62085187761111	-0.04019669042280433	FALSE
Itga5	0.8361671223079681	1	23.6830781035	-0.023599581655511844	FALSE
Nsmce4a	0.8364593019380737	1	59.209476549444446	0.015019082804251314	FALSE
Serac1	0.8366763539883525	5	626.1063356386667	0.021970626984553557	FALSE
Slc24a4	0.8381613607811078	3	828.4908815548333	0.00907273711183129	FALSE
Vapa	0.8381870269958995	5	941.1772539536111	0.004378031019901631	FALSE
Dock9	0.8383387800024507	8	911.7298964495556	0.006333175571749424	FALSE
Rab29	0.8385096223945951	1	106.67976104983333	-0.014973554251671774	FALSE
Fgf12	0.8385299361788705	2	320.0737684428889	-0.010896554853360581	FALSE
Gdpgp1	0.8385580191987756	4	517.5665482630556	-0.02911711021256857	FALSE
Lamb1	0.8394819243578215	3	458.15698421483336	0.029006348771651938	FALSE
Ap3d1	0.8395714953532661	7	1390.0746388506666	0.012270605760698345	FALSE
Slc25a42	0.8397565943156267	4	597.7710790703334	-0.016014983419567072	FALSE
Fhl1	0.8399746600544544	4	1056.2456586822223	-0.0110904224406132	FALSE
Ca13	0.8403179355738295	1	77.5255120365	-0.011828117828421802	FALSE
Nell1	0.8404576950846511	1	60.52885649777778	0.01572839402500554	FALSE
Bcs1l	0.8405956380905026	5	1356.2240582460556	5.109104348284647e-4	FALSE
Epdr1	0.8407315403165844	4	864.9196034011667	-0.013851632700608664	FALSE
Dcn	0.8408889988760003	4	618.9452289969445	0.04793957492251859	FALSE
Grm2	0.8411365468377543	4	582.2154362086667	0.01606829854623387	FALSE
Ptpru	0.8415989523014551	2	58.621202891277775	-0.006556326466667671	FALSE
Frmd5	0.8417342533230614	6	858.4250461403333	-0.018475734723209118	FALSE
Pld1	0.8418601735595728	4	560.1574576938333	0.03310092445905022	TRUE
Fhl3	0.8420254790635233	2	153.07390626844443	-0.02036342181895095	FALSE
Exosc10	0.842427791562501	4	537.3984383692778	0.007653524319998975	FALSE
Nop10	0.8433110849194204	3	164.21990570177778	-0.0372432707356301	FALSE
Rapgef4	0.8448057175381807	6	850.7654080215556	-0.0058298448853763484	FALSE
Gtpbp1	0.8454268942509764	4	1393.871411291889	0.007130352359969569	FALSE
Slc26a7	0.8456648563321485	1	619.7519602195	-0.01483451554089642	FALSE
Osbpl5	0.8458074713341305	3	324.26335389372224	-0.014927939213540374	FALSE
Unc5a	0.8458757951408691	4	655.4261410506111	-0.020129837519017067	FALSE
Camta1	0.8459985463692157	2	111.51974753172223	-0.025652234586849374	FALSE
Shh	0.8460076703249257	3	273.52048360677776	-0.011351085833504073	FALSE
Abcc5	0.8461986189827937	3	162.0527110306111	-0.03420181015419245	FALSE
Idh2	0.846904099477118	5	1052.3282087651112	-0.010115645907002297	FALSE
Tmem132d	0.8473153774568886	4	274.93801679694445	-0.0023430803198712684	FALSE
Scn8a	0.8477307244895057	4	298.347294242	0.015555812310148675	FALSE
Hs3st1	0.8481871527164675	1	33.59763872227778	0.012964284198947603	FALSE
Golga7	0.8482737641687164	3	427.74995254627777	-0.023227654857945517	FALSE
Ddn	0.8482793430065493	2	89.44545262916667	0.031374175223557066	FALSE
Ndufaf5	0.8483799455953651	3	799.6441694571112	0.0016031169982483747	FALSE
Nmbr	0.8486737396449789	2	98.8087826783889	-0.025367772233955276	FALSE
Med1	0.848937366154439	2	204.67909132016666	-0.0046762029068486526	FALSE
Fbxl4	0.8489954305414815	4	632.4918374535556	1.770558668624492e-4	FALSE
Fem1b	0.8490729088631481	3	229.19149857561112	-0.013452264870591249	FALSE
Tmem63a	0.8491007899576679	3	138.83970845311111	-0.019621626955768526	TRUE
Gdpd5	0.8492266331412797	3	529.4904546121111	0.019794868340022982	FALSE
Lrrc75b	0.8493098272363588	1	32.52153945705555	0.01792550069582439	FALSE
Ing3	0.8493445812218481	1	70.8118293805	-0.020772951937960287	FALSE
Pdp2	0.8493977096927934	1	143.25303007972224	0.014079557183744422	FALSE
Igfbp5	0.8495938411910311	4	380.78317112744446	-0.03196523615333114	FALSE
Rel	0.8504362215269922	1	66.54147845199999	-0.01671599681681775	TRUE
Mtfp1	0.8506501505436789	3	227.7241670773889	0.023245662572057856	FALSE
Timm8a1	0.8512900999522739	2	224.16878789988888	-0.017849317373973952	FALSE
Cyp7b1	0.8527848304747562	2	247.9272578718889	-0.012329279424947548	FALSE
Actr3b	0.8527862246303248	4	514.8928610436667	-0.018978865421790777	FALSE
Cd34	0.8530569107769584	5	931.044853027	0.020746739096192544	FALSE
Tmem151a	0.8532156081621567	2	179.93387178866666	0.002383923404087323	FALSE
Cbx6	0.8534203136294108	1	89.5392655608889	-0.012509781244040808	FALSE
Ppp1r12c	0.8544473629613039	4	521.4772350368889	7.221836379034882e-4	FALSE
St8sia3	0.8555147287556069	4	196.6966759613889	0.02252811149120898	FALSE
Slc10a4	0.8556401490201886	2	320.06305070866665	-0.022458890523222953	FALSE
Prg2	0.8556511172776394	1	67.83577556844445	-0.011202778695344006	FALSE
Endog	0.8558013681198308	5	537.7358006094445	0.0015152118927347284	FALSE
Efna3	0.8558282077011572	1	136.71228480983333	-0.013656549795929245	FALSE
Rbm26	0.855890231989623	6	820.5286614897777	-0.014159937781359239	FALSE
Slc25a27	0.8561188550551184	3	849.0494109412223	-0.0067050520810417735	FALSE
Try4	0.8561928686794958	1	155.4181365917778	-0.01660399720105701	FALSE
Tmem198	0.8563028184672498	1	136.73312209183334	-0.007659764982222198	FALSE
Folh1	0.8563338778488959	5	1376.6661936740002	-0.022900065953891904	FALSE
Plpp1	0.8565354623269381	3	340.7866399608333	-4.4781144722059844e-4	FALSE
Akirin2	0.8566479311792508	1	29.212182216555554	0.01177189244477461	FALSE
Lsm14a	0.8567276437788098	3	369.18427378055554	2.927393147710893e-4	FALSE
Bphl	0.8567301870751085	4	1251.5562058319445	0.006567229923369344	FALSE
Ggact	0.8571783879856352	3	278.5927662208333	0.025554590229401698	FALSE
Nxt1	0.857233023263689	2	284.84273410022223	0.007951141696986658	FALSE
Vwa5b2	0.8576136433701541	3	292.2003252778889	0.021370475589941287	FALSE
Mau2	0.8584203483060666	2	117.54020525494445	-0.017394067348467906	FALSE
B3galnt1	0.858745942856519	4	378.47628817627776	-0.011960472396293576	FALSE
Rpl29	0.8593678069091479	2	1434.496223532	-0.01950714773865173	FALSE
Dmtn	0.8594061448943696	5	1492.0121908923334	0.023168641959026702	FALSE
Fgf13	0.8594086885842143	5	382.47597691255555	-0.003997689908537353	FALSE
Gramd4	0.8594901229924107	3	283.96614002933336	1.3639208815699656e-4	FALSE
Neu1	0.8600371941681649	2	355.97755162233335	-0.02093091405936002	FALSE
Kiaa1522	0.8600820903371836	1	20.99646255011111	0.021023864830465387	FALSE
Slc9a6	0.8610872845745147	5	334.97852557988887	0.005618291018681408	FALSE
Tbc1d7	0.8620205666447186	4	664.5818859332222	-0.0034756405398300334	FALSE
Cd151	0.8620453812875704	3	455.1577302215	0.0024615913275165303	FALSE
Dennd4c	0.8623864503607833	4	255.92935294855556	0.030300648116495604	FALSE
Cdk13	0.8625819266768467	7	1098.7737352367224	-0.012405329613683437	FALSE
Cdipt	0.8629430370544865	3	550.7981092846111	-0.017657076820007517	FALSE
Syf2	0.8629982867362861	4	235.00417663377777	-0.006224524316042862	FALSE
Arhgap44	0.8632279558836276	4	942.3322447751666	-0.021886246275212247	FALSE
Csnk1g3	0.8634555731214865	6	758.6548617854445	-0.012615466194390192	FALSE
Apoc1	0.8644586063441442	1	29.357891079222224	-0.05332774713451189	FALSE
Prkaa2	0.864535206910275	4	408.99375142844445	-0.0035160169212383767	FALSE
Dyrk1b	0.8647538960827812	1	69.694334543	-0.009630026594618186	FALSE
Szt2	0.8647555587060793	3	381.7687276379445	0.002900119620621394	FALSE
Hpdl	0.8650022269135831	1	55.35610759055555	0.011464729075640228	FALSE
Rhbdd3	0.8657105213329211	1	48.553270530333336	-0.010599065697045341	FALSE
Gsta1	0.8658136311094164	2	172.73078927805557	-0.008506873427467941	FALSE
Colec12	0.8658337090626708	1	67.17542763555555	0.010383036469999348	TRUE
Dpep1	0.8660226910439592	1	47.40439900505555	-0.019508339061859465	FALSE
Sdhaf1	0.866297350320925	2	151.8652515581111	0.009694695558361343	FALSE
Rrp7a	0.866699947945254	2	138.69595000205555	0.02547103789245736	FALSE
Ankrd27	0.8671268440670894	1	30.048049400666667	-0.012890440566589353	FALSE
Elapor2	0.867431999533122	4	204.30014435538888	-0.03087568523265696	FALSE
Erg28	0.86774976515899	3	745.1162471318888	0.008603699764701168	FALSE
Hnrnpa3	0.8683377191382972	4	879.9863188217222	0.015630887957575598	FALSE
Gpr26	0.8691930345704177	2	86.61599283416666	-0.01523400887508037	FALSE
Erich1	0.8701339940821329	1	30.287306852277776	-0.014807612027772758	FALSE
Megf10	0.8702710581715877	2	255.14996302177778	-0.0046205773676213195	FALSE
Tlcd1	0.8705845366615136	2	70.94512815477778	0.02104968211450726	FALSE
A2m	0.8706982192636883	2	164.2682529263889	-0.01372880353350978	FALSE
Oprd1	0.8708079712901973	1	21.31461655211111	-0.020328526918174394	FALSE
Pgls	0.871029721426603	6	578.8736287639445	0.026360109733242112	FALSE
Cdc42ep1	0.8710988080807476	4	388.35336139344446	-0.005316130627423434	FALSE
Cpne8	0.8716260011811701	4	391.05112768966666	-0.01513945835606727	FALSE
Vars2	0.87168714233603	5	479.05956714983336	0.013405095512627778	FALSE
Gripap1	0.8718540345614614	6	702.8565421090556	0.019727428650102925	FALSE
Mgll	0.8718547587377324	4	694.6141182812778	0.016288428325957813	FALSE
Slc22a6	0.8722268207408742	2	345.92964964116663	-0.00987854006874137	FALSE
Pusl1	0.8723340406600373	2	344.42355781338887	0.006966643032791825	FALSE
Fbxo45	0.872490919320717	3	89.104787106	-0.03054039983293023	FALSE
Fra10ac1	0.8725538945663056	3	238.89133015144444	-0.021198694717179487	FALSE
Ace	0.8726065359666615	6	1124.4733389997223	0.027135398418558623	FALSE
Rab5if	0.8737602659060141	1	62.91048803555556	0.011662459639144003	FALSE
Pik3r3	0.8742973594546742	1	66.74466141911111	-0.009593681243872521	FALSE
Cd59a	0.8749614737588747	2	91.42706751711111	0.030359421995704745	FALSE
Polr1a	0.8749711198172425	2	257.5299265246667	-0.005788658601711154	FALSE
Utp15	0.8749800630603499	3	316.2275258175	-0.02713420702347713	FALSE
Isoc2b	0.8751751529331795	3	553.9718015008333	-0.01644520340817359	FALSE
Cntn4	0.8751833947170151	4	324.10711810944446	0.0051342855137656825	FALSE
Kiaa0100	0.875510973903819	5	376.18718714216664	-0.018010653303017307	FALSE
Sh3pxd2a	0.8760885350704284	8	879.9845447630556	-0.005851462755301794	FALSE
Pdlim1	0.8761850578358806	5	518.4191636506112	-0.005819316539193427	FALSE
Cbr4	0.8764305780340279	3	389.6358282327222	0.025294932916918315	FALSE
Lmod1	0.8766901008807191	1	42.43089253727778	-0.011106506814454945	FALSE
Pir	0.8769278124554059	3	727.5812886117222	-0.016557963920498256	FALSE
Rin3	0.8770123053787442	2	75.12799931866667	-0.01915322630205053	TRUE
Mmaa	0.8773290734647006	3	261.3960384317222	0.004339840731129893	FALSE
Ca11	0.8776517812683032	1	231.76377174044444	-0.0066648869856261225	FALSE
Itga7	0.8782145100442676	3	409.69328229583334	-0.019233572047994238	FALSE
Pigb	0.8784972891166505	3	144.2417350898889	0.016793441381847896	FALSE
Stx12	0.8789484118968388	4	613.3509660257222	-0.021822026898794967	FALSE
Aqr	0.8789494896017814	3	251.4432759076111	0.06242206785925586	FALSE
Tor2a	0.8795618071315895	1	192.08491539683334	-0.007035062536512767	FALSE
Gnpda2	0.8795831764435691	2	471.28147030322225	0.004624820504586515	FALSE
Ptcd2	0.8796970975719043	5	481.2206597742778	-0.024017717053866943	FALSE
Nrg2	0.8800778032540902	3	193.7919593545	-0.007046052876994093	FALSE
Retsat	0.8802632245627194	3	398.18295185744444	-0.004527835742294042	FALSE
Bet1l	0.8804759692084234	3	257.0547149140556	-0.02122101247215274	FALSE
Vwa1	0.8805122783002014	4	681.1032602724999	0.051155500332087905	FALSE
Ube2ql1	0.8805766555693976	1	21.36474347961111	-0.018113040725026477	FALSE
Fbxo4	0.8808989042836032	3	159.78641112494444	-0.01789520476126236	FALSE
Polg	0.8810640075671846	3	164.20595643527778	-0.006409375281587924	FALSE
Dolpp1	0.8812871614353472	1	37.825554810444444	-0.011241980933279288	FALSE
Gabrd	0.881345947456974	3	332.54856718444444	0.021690883052507475	FALSE
Acot13	0.8815782552217507	4	578.0663267103889	0.014989680674741752	FALSE
Wdr20	0.8816636960438858	10	1268.4713349807778	0.010568841145248552	FALSE
Tmem222	0.8818383021729157	3	216.4767850561111	-0.017799809837016133	FALSE
Gjc2	0.881887259999111	1	85.489159835	0.01318309733121671	FALSE
Bckdk	0.8821170356598949	5	765.0862888541667	0.001251782858018825	FALSE
Vcpkmt	0.8822485575250768	3	350.8197384212778	-0.003867957454314924	FALSE
Scd1	0.8828277418347874	1	30.191354733111112	0.020267146745535203	FALSE
Shisa4	0.8829822604266858	2	347.3072221655556	-0.009495070045260812	FALSE
Fam110b	0.8830652652507196	3	344.4793998326111	0.0069918741919280806	FALSE
Fgfr3	0.8831218172018112	4	545.2583919632222	0.014383207683353409	FALSE
Mcur1	0.8832762130673858	4	746.2404038870555	-0.0071352323047421465	FALSE
Cox7a2l	0.8835526056114943	4	777.7962502171112	0.03628789769740819	FALSE
Cbln3	0.8840118881683976	3	473.75166143399997	-0.024632126489845748	FALSE
Sh2d3c	0.8841386485257026	1	296.21302846994445	-0.007284213509866692	FALSE
Zfp180	0.8851370242053743	1	36.534774377333335	0.008531195484485702	FALSE
Ptpn2	0.8853908757763522	2	84.36098647627777	0.022229348149102723	FALSE
Glra3	0.8856691097250076	3	232.40571924099999	-0.012720013410950068	FALSE
Cyth3	0.8857399375865547	2	199.57865778877778	-6.966705765294595e-4	FALSE
Elovl1	0.8859258221793542	1	53.31042248283333	-0.008730157860351478	FALSE
Mvp	0.8860266276510201	5	468.40379510766667	-0.027588306934104048	FALSE
Tmem199	0.8862733645060388	5	242.3924733635	-0.016429236931792865	FALSE
Fcgr2	0.8867671571428759	1	116.70255256083334	-0.010516786545398548	FALSE
Sdr39u1	0.8867759298253528	4	865.5502541669445	0.008538186890769947	FALSE
Stx5	0.8870254339793264	3	247.73538394500002	-0.016576685524297554	FALSE
Pcf11	0.8874450080984158	4	339.9232679412778	-0.0024257034527347342	FALSE
